Node,Centrality
42428373,0.01760223870382327
42428374,0.01685767056608574
42428376,0.01656952114192874
42428377,0.016103002649143144
42428379,0.016366970241200585
42428385,0.016639736208841575
42428391,0.016770149824615138
42428402,0.016911677474396297
42428405,0.016707370200997218
42428408,0.016524720768430562
42428411,0.01680281477113238
42428420,0.016203625660518944
42428425,0.016449086598642648
42428428,0.016079010872411106
42428431,0.016222082470473683
42428433,0.016479743477778173
42428434,0.01589445518834739
42428436,0.015500658118123548
42428438,0.01572476807559473
42428441,0.015574239289794617
42428444,0.015815779084677604
42428447,0.015931595348487183
42428454,0.016191163828381237
42428458,0.016458058550167416
42428460,0.015245496781421937
42428464,0.015475864128007721
42428468,0.015719511394377616
42428471,0.01596861360597003
42428473,0.015273785822868927
42428476,0.015508271836076176
42428480,0.01511519181899674
42428483,0.01509157753687039
42428489,0.015323192824303646
42428491,0.015550892930138576
42428493,0.015543171616132034
42428524,0.01703218851313738
42428529,0.01732777786185673
42428570,0.014628181192183112
42428575,0.014475395297909616
42428579,0.01452474275995119
42428588,0.014655088077806744
42428590,0.014689147740668028
42428595,0.014783743332403496
42428598,0.014570670224008453
42428601,0.01407496276317376
42428604,0.014269110702166138
42428610,0.013993104783412246
42428634,0.013990581245801529
42428637,0.013769739150835247
42428640,0.01383171988100646
42428645,0.013719676003091619
42428648,0.013761552476338725
42428653,0.014124871639679073
42428657,0.0133761759713022
42428661,0.013557186748215077
42428663,0.013457135259537345
42428670,0.013628293439470267
42428674,0.013814945732237379
42428678,0.013819071403656825
42428682,0.014006941839322952
42428689,0.014405478855461768
42428695,0.014554821848692698
42428701,0.014765558464768649
42428705,0.014866082543273705
42428709,0.01508794889543187
42428711,0.0153183032584974
42428714,0.015433307285682872
42428716,0.015433734804828448
42428720,0.01497182005015496
42428723,0.014971966350812735
42428725,0.014539088390980042
42428728,0.014543082792417792
42428737,0.014135919634031767
42428742,0.014327334588064233
42428746,0.014095547403543436
42428760,0.01396135550516252
42428770,0.014010343103191433
42428782,0.014209282346124464
42428790,0.013773449204628354
42428799,0.013828092772973605
42428807,0.013897562345410234
42428814,0.013901572844244337
42428833,0.013600268457313162
42428844,0.014270938149910284
42428858,0.014580657556145068
42428863,0.014785978468253427
42428873,0.014696415662812354
42428876,0.014608434290081303
42428892,0.014678483928089363
42428912,0.014248844534663092
42428913,0.014230166586569183
42428914,0.01440876779819457
42428917,0.01460584639386784
42428919,0.01480876065172481
42428922,0.014806009888684765
42428926,0.015009958820061512
42428928,0.01523555870560725
42428931,0.015466980944408536
42428934,0.014806435156639803
42428936,0.015027227923575817
42428939,0.014499112273636948
42428941,0.014637614353092418
42428944,0.014655586493768892
42428947,0.01483188434538194
42428951,0.015039954664082514
42428953,0.015269527955635338
42428956,0.015504270106390931
42428958,0.014937979674131335
42428961,0.015341391183075575
42428962,0.015052756382544287
42428964,0.014773673792747919
42428965,0.014699885822394424
42428966,0.014439203276101828
42428967,0.014617059490780671
42428970,0.014383777175703494
42428973,0.014593835715723228
42428975,0.01412214126435751
42428978,0.014524968425880656
42428980,0.014742069623393063
42428984,0.014922606363855302
42428985,0.014932148315433403
42428989,0.014942281297410001
42428994,0.015154902367166895
42428998,0.015163647362752818
42429002,0.015395713666164003
42429006,0.01563538795354281
42429011,0.015872582953492417
42429013,0.016128028090260767
42429017,0.01619894309010728
42429023,0.01644745326458253
42429029,0.016186136962678326
42429032,0.015928439276183887
42429035,0.01568028495332782
42429044,0.015439921368297731
42429058,0.015207746388575787
42429072,0.015146662397448335
42429083,0.015370076101486439
42429094,0.01547723635431981
42429100,0.015602023684757656
42429104,0.01573893333276192
42429109,0.015686175616333693
42429174,0.015375735953614073
42429184,0.015536565073720166
42429211,0.01578065705162372
42429212,0.016033627091460858
42429215,0.016076784783668002
42429216,0.01583078127737616
42429217,0.016034829649849137
42429220,0.01587037712206458
42429222,0.01572261657908076
42429226,0.015480581089480385
42429228,0.015023032742704608
42429231,0.014851340616334504
42429236,0.014639661751191023
42429242,0.014440193669819332
42429244,0.01429288186758932
42429255,0.014137792844436363
42429287,0.014687696583211006
42429314,0.014540816984434117
42429324,0.014752920760083782
42429330,0.015137762487000996
42429334,0.015343887768095168
42429338,0.015561997536178047
42429340,0.015789958546587223
42429342,0.01554496760506943
42429348,0.01576719631853821
42429353,0.016720335525358544
42429354,0.016532462194718378
42429373,0.01512606014132686
42429374,0.014904835634130044
42429375,0.014738504695102956
42429378,0.014525366226966591
42429388,0.01341896842548742
42429390,0.013772142377476608
42429394,0.014159328701327583
42429412,0.013958066285632082
42429431,0.013966838626240168
42429452,0.015988711976457147
42429457,0.015848197658949875
42429466,0.015604173202297658
42429474,0.015364052361312885
42429479,0.0147365831066481
42429504,0.01694768206640772
42429507,0.01666483769461518
42429521,0.017028612912727725
42429530,0.018052959650212953
42429532,0.017142620258993244
42429536,0.01607585235284751
42429538,0.01608629800699277
42429541,0.014671495187103077
42429552,0.015461578780371613
42429557,0.014646390728490562
42429562,0.01667359802195313
42429563,0.016454224150457233
42429565,0.016627542107800933
42429570,0.016701127688952978
42429595,0.01614052513283532
42429630,0.016084159012592327
42429633,0.015935995693206587
42429636,0.01770689493358967
42429641,0.017983763980009
42429643,0.017999973362406673
42429644,0.017681233564955056
42429645,0.018179385536289276
42429646,0.01788295361791748
42429647,0.01756835321513816
42429657,0.015607913096768759
42429659,0.014995827173862407
42429661,0.015200496037072556
42429662,0.014728504532103918
42429663,0.014927181908058201
42429664,0.014765641471216322
42429680,0.015365516119624797
42429682,0.015643139071271538
42429685,0.016114109719038733
42429688,0.016315777814351045
42429690,0.016560119027062548
42429693,0.016813560541428695
42429694,0.0171041550828421
42429700,0.013671534164045939
42429701,0.013567471011518334
42429703,0.014137814586736316
42429704,0.01434082292289558
42429705,0.014500999112769154
42429707,0.014614724106864208
42429708,0.014606028174269182
42429709,0.014395429421059697
42429727,0.01538351057964189
42429735,0.014840368227091482
42429741,0.01465156119628265
42429744,0.014468442959393733
42429747,0.014296319681530079
42429752,0.01734510541631301
42429754,0.01787633489541456
42429756,0.017980621732247105
42429762,0.017857352119319818
42429766,0.0184472197718292
42429769,0.018316750418648595
42429773,0.01865828561707603
42429782,0.018734943396966387
42429806,0.01784866129674346
42429809,0.017404509854797915
42429811,0.017713286366026548
42429812,0.01802903189186579
42429814,0.017655279132492804
42429819,0.017887210271027403
42429825,0.015383514870077289
42429829,0.01628064164094
42429830,0.016243522728649384
42429832,0.016031385593995716
42429833,0.015787192702728117
42429838,0.016180932838422687
42429840,0.016447463073428474
42429842,0.01672244429146946
42429844,0.017005586311090427
42429874,0.016464179616385285
42429876,0.016569127929680807
42429888,0.017091276361901483
42429890,0.017535690549260526
42429896,0.017873942465487142
42429900,0.018268097773110763
42429910,0.01844112628824671
42429918,0.018781812891715752
42429946,0.014813572968885736
42429960,0.014842009457443208
42429970,0.016786149674794682
42429971,0.01706721396625165
42429974,0.017630003711885323
42429976,0.017921266712629343
42429980,0.018242221039648874
42429981,0.01856224158822121
42429986,0.018970276393145517
42429999,0.014478032174333712
42430004,0.01669674453188893
42430007,0.016294613431040522
42430009,0.01635517735354417
42430022,0.01502415804910293
42430023,0.015253701241187882
42430030,0.017296767557372708
42430034,0.017029133384705696
42430038,0.01676709112904055
42430041,0.016502078049194194
42430044,0.016246182820821332
42430050,0.01478802000717909
42430052,0.014951037872500291
42430056,0.01536506241032264
42430060,0.015575321145394252
42430063,0.01579107962200835
42430068,0.016039809601758926
42430075,0.01627724970547323
42430102,0.014213394222405721
42430108,0.014594275912840309
42430115,0.01578095955040419
42430118,0.015961026231594705
42430122,0.01571924708465921
42430126,0.01548445757750418
42430131,0.015248046554325325
42430136,0.014955026688190078
42430143,0.01496935775150233
42430147,0.014748964081267876
42430154,0.014610214242629206
42430160,0.01439950690557288
42430164,0.014634996693535749
42430167,0.014634491911411505
42430187,0.014451642193295755
42430205,0.014679319899156773
42430217,0.015071227707836084
42430231,0.014848546032765737
42430233,0.014634581216482723
42430235,0.014429797532148958
42430237,0.014452691097984846
42430241,0.014660782941142645
42430247,0.01470819971643831
42430249,0.01454684536289149
42430253,0.014924108351476577
42430255,0.01490175516836157
42430257,0.014742506987476851
42430259,0.015161021554386069
42430263,0.015607913096768759
42430265,0.015859936291634076
42430269,0.015643848939664626
42430271,0.016236503504299445
42430274,0.01595590582841081
42430277,0.015980980479775076
42430279,0.016211917209809846
42430282,0.016117871999223137
42430288,0.01622968613309656
42430292,0.01677046085449447
42430295,0.01667118914764546
42430298,0.017467900979767286
42430304,0.017801133221947974
42430308,0.017879562504298223
42430311,0.01758147367190945
42430314,0.017789180284435668
42430317,0.0175288862532804
42430320,0.017754440488822774
42430324,0.017499373057609784
42430329,0.017197945896735723
42430333,0.018013246638632675
42430338,0.017717456930516854
42430342,0.017512713137197936
42430344,0.017328545425561857
42430347,0.017104478625566612
42430350,0.01704208708106987
42430352,0.016825259227268036
42430356,0.01681395006466926
42430358,0.01662063787704215
42430361,0.01642303612867728
42430363,0.016256347991023178
42430367,0.016142542141673842
42430371,0.015955573508228835
42430375,0.01580936021622447
42430378,0.015647865345876665
42430384,0.015714549230897806
42430390,0.015506636893035032
42430394,0.016092934384718503
42430468,0.014447675151389389
42430474,0.016497552015155004
42430477,0.017015296504651122
42430479,0.01728440965715724
42430482,0.01710173685606974
42430485,0.017618240018320724
42430488,0.017854831834330804
42430519,0.015604504289458412
42430521,0.015364403295490426
42430529,0.015706722729780458
42430535,0.016800327481306096
42430540,0.016979448627498964
42430550,0.016407164297928375
42430557,0.015787179147056518
42430571,0.015898234727395613
42430589,0.015288056614606473
42430594,0.015316342351525602
42430597,0.015164055903581691
42430600,0.015239069239860249
42430603,0.01523852192785313
42430607,0.0156843290126609
42430629,0.015891661775465242
42430633,0.016148307802827524
42430639,0.015893452194340418
42430643,0.01565215474735008
42430646,0.015892884345183794
42430651,0.01588295354920712
42430664,0.01577560207228976
42430669,0.015902685433733924
42430673,0.016160021930202367
42430677,0.01642535914504188
42430680,0.0160618554725703
42430685,0.016274396962049062
42430688,0.015707429434706453
42430691,0.01594969096383134
42430694,0.015538950486438864
42430698,0.015778503776039968
42430704,0.015282842209103639
42430707,0.015514417944562344
42430713,0.015101622157419016
42430722,0.015267524577554058
42430736,0.01500243059869691
42430739,0.015009489105971328
42430742,0.014896354341300948
42430745,0.014973758765942036
42430747,0.014822613461083002
42430749,0.014608670302323679
42430761,0.014447720563206957
42430770,0.013868266743602795
42430782,0.014063615361267422
42430791,0.013945161104940217
42430796,0.013487227140557338
42430803,0.013894012621204507
42430805,0.013865509184498524
42430811,0.01385614307305152
42430813,0.013928364080177509
42430818,0.013941111326193398
42430824,0.014138521247891377
42430828,0.01454705253339722
42430848,0.0167345292552209
42430857,0.01470819971643831
42430861,0.015078750951187176
42430872,0.015499917628825601
42430886,0.015544236018016093
42430898,0.015650769093515194
42430903,0.0159311950193406
42430914,0.016251376337836528
42430924,0.016502808765092285
42430938,0.016524953450313355
42430942,0.016457999621416718
42430945,0.015682473926071947
42430951,0.015716886610705177
42430973,0.01875594733237242
42430981,0.014256873337070188
42430983,0.0141965042309623
42430984,0.014287876286352922
42430985,0.01439550456117354
42430989,0.014519053706299218
42431000,0.014394013176652898
42431002,0.014282670797248253
42431004,0.014186751447065753
42431005,0.01409832876362689
42431007,0.014023251610452057
42431008,0.01396022830478193
42431009,0.013907801584069495
42431015,0.013970570741611852
42431019,0.014324529106363837
42431024,0.013928029959198653
42431027,0.013739884087179317
42431030,0.013558406438738192
42431034,0.013571470209965632
42431037,0.013745722104092566
42431039,0.013757107651288361
42431044,0.013938201449964683
42431057,0.014332617381662272
42431067,0.014474920458268247
42431078,0.014685381583336867
42431089,0.01477472643288924
42431094,0.014995187126214851
42431096,0.015222679566784147
42431099,0.015328988595471028
42431102,0.015433246830341462
42431104,0.015199482377183432
42431106,0.014971982606617872
42431107,0.01475215924020014
42431108,0.014540249684510646
42431111,0.014336912753782394
42431113,0.014239890944275763
42431116,0.014295293350572606
42431118,0.014095659069133262
42431121,0.013820934300797196
42431151,0.013672815188241143
42431154,0.013765642878672704
42431156,0.01377499364375996
42431165,0.01672093363094042
42431168,0.016989495288828798
42431177,0.01619685013334292
42431180,0.015535821149874575
42431186,0.014156846595864
42431193,0.013828092772973605
42431200,0.015037707684836962
42431201,0.014898724266882352
42431203,0.014689851909597767
42431207,0.014515996917009564
42431210,0.014480936129258892
42431228,0.015026757128059582
42431230,0.0152563803527942
42431234,0.015483462195249608
42431242,0.01596764745549692
42431252,0.016472154634770086
42431257,0.01632811326490573
42431260,0.016200741562230867
42431273,0.0139451716818547
42431275,0.01375434266899507
42431293,0.016466548698169735
42431447,0.014798172641454586
42431452,0.015657290911851383
42431453,0.015888915113930303
42431459,0.01612878264922036
42431461,0.01616498994876541
42431464,0.01642559881991312
42431467,0.016209501735967097
42431470,0.016165302624047792
42431482,0.017283521436296814
42431490,0.014934246594790014
42431497,0.013381432995170889
42431500,0.013620694464714755
42431503,0.01377375531314932
42431505,0.013439792863609646
42431508,0.013503845854441338
42431517,0.01439897688990898
42431519,0.01446746386571703
42431524,0.01426174290074296
42431528,0.01413980429022576
42431531,0.013755635828799285
42431536,0.013665308688340826
42431544,0.015713434518754895
42431549,0.015404493642136627
42431556,0.015218697878332256
42431560,0.01506877377234881
42431563,0.015009489105971328
42431602,0.017465594495555542
42431611,0.016934148745890644
42431614,0.016733772798695427
42431617,0.016651450537159385
42431626,0.016638120002159
42431629,0.01614693217685801
42431630,0.01589000450938609
42431643,0.0154840272437077
42431649,0.015548477551962002
42431650,0.016786149674794682
42431652,0.01733115891824214
42431654,0.017037433689907497
42431656,0.017921266712629343
42431659,0.017606076143155822
42431661,0.018624083198424884
42431666,0.015246423872898002
42431671,0.015401826773104827
42431674,0.015887665697186193
42431677,0.016373743058720792
42431678,0.016357384193537678
42431680,0.016784070776994533
42431681,0.0168233861384174
42431684,0.017343212958040793
42431724,0.01428048540089679
42431729,0.014079155378807976
42431773,0.01426165071309291
42431777,0.01406238195926398
42431785,0.01375435981806466
42431789,0.013487250225801039
42431797,0.01386151249693972
42431802,0.013816098041784691
42431804,0.013776108331703034
42431805,0.013667154062248952
42431812,0.013682654537380613
42431814,0.013751757078664998
42431822,0.016517896698345233
42431868,0.016903385256662885
42431875,0.017194482609234285
42431877,0.017495781767741542
42431889,0.01758754493829244
42431898,0.01764380903267907
42431902,0.017959598133388502
42431990,0.017330369342563556
42431992,0.017401478914572287
42432000,0.017509900083932713
42432002,0.016752796338922477
42432054,0.017377564977673187
42432057,0.01735319255461278
42432060,0.017730875220782674
42432063,0.01782106748847858
42432066,0.017659739043677448
42432068,0.01827036086606191
42432071,0.018333340437308554
42432073,0.018234025641285866
42432075,0.018515142536544786
42432078,0.01849185920946236
42432082,0.016508706232784005
42432083,0.017401973017579373
42432085,0.01782291018004699
42432091,0.01739547506071668
42432094,0.01703712320335782
42432095,0.017724943835875334
42432097,0.018129355250079932
42432099,0.01845201474377481
42432102,0.018351956972330215
42432103,0.017863193128203305
42432105,0.01779708395924132
42432108,0.01809762691098544
42432111,0.01750700458390344
42432127,0.014969841208287383
42432135,0.015197183294548569
42432142,0.015405612281444367
42432148,0.015353343743635482
42432152,0.01559104699354811
42432156,0.015537090239330904
42432161,0.015875461046594562
42432165,0.016109238787536777
42432171,0.016614254814846175
42432174,0.016895401323128806
42432178,0.01712730598333088
42432181,0.017402412243808996
42432184,0.017527649675841167
42432191,0.014661823452315561
42432194,0.014478320997262635
42432199,0.014327900282462757
42432201,0.01434044262218383
42432205,0.014339134094438028
42432208,0.014246754111304941
42432211,0.014338444510667877
42432214,0.014317289791631122
42432218,0.014490290672809075
42432220,0.014290112074202643
42432223,0.014484027612273352
42432226,0.01453809971299663
42432228,0.014349011735367196
42432238,0.016950629899690275
42432241,0.017243370840029047
42432244,0.01754564179196692
42432246,0.017812118580897845
42432250,0.01770182601087609
42432282,0.016895401323128806
42432302,0.01628855524377027
42432305,0.016549699636019623
42432308,0.016517891751826042
42432352,0.015564636716958303
42432376,0.015508127947254128
42432395,0.015342253159911494
42432436,0.017987769592668155
42432438,0.018005008790042153
42432444,0.018580587542637226
42432451,0.01915605183601696
42432458,0.019325344265529006
42432464,0.019232194846253187
42432540,0.018868807223889016
42432556,0.014151983030698582
42432558,0.014033662680880283
42432564,0.013889485329732113
42432572,0.014020916772334815
42432580,0.017095916825134894
42432585,0.01662063787704215
42432589,0.016240614847823753
42432594,0.01610830729269931
42432598,0.015859617077205932
42432659,0.018101433911858363
42432665,0.017779759008863565
42432669,0.01746866994321777
42432679,0.016945651470427966
42432693,0.01760643019329658
42432700,0.016851371885002766
42432703,0.016662683027779356
42432706,0.01642866140427405
42432720,0.016664077456484915
42432722,0.016946937458045225
42432736,0.014439105000165557
42432737,0.014460852761024396
42432744,0.014319036670581632
42432756,0.014117637548751111
42432764,0.01390146423256788
42432785,0.01726018423368667
42432789,0.0167729393080162
42432795,0.016255159882118852
42432799,0.015726911192769897
42432802,0.015598829192509324
42432805,0.01547514337242578
42432818,0.015900943356952267
42432825,0.01610152192320911
42432834,0.016546150003028996
42432847,0.016782804280914346
42432856,0.016709207419912143
42432861,0.01711448797328531
42432871,0.01785288430327148
42432875,0.017539253626002414
42432882,0.014594685242757895
42432889,0.015334592643317633
42432894,0.014899790778188373
42432897,0.014784202985994054
42432900,0.014748009746739994
42432905,0.015060084376766347
42432917,0.015089104587257662
42432926,0.015317371658743662
42432928,0.015342338509422654
42432929,0.015812423941203513
42432931,0.01589353462742944
42432932,0.0156680629133059
42432933,0.015633345031299612
42432936,0.01586470323528797
42432949,0.015857168673851535
42432950,0.016096160683718035
42432954,0.01612380386446354
42432955,0.015955988910619286
42432956,0.01583384876593089
42432957,0.015804341174700122
42432960,0.01595965462019388
42432961,0.016214891089123294
42432963,0.016468338249179298
42432967,0.01594403397418906
42432970,0.01569632184721907
42432974,0.015406257724181693
42432980,0.015951499096031323
42432983,0.01595601198916408
42432985,0.01621248425966402
42432990,0.01596987578724997
42432992,0.015737105716960367
42432994,0.01572757935500428
42432999,0.015484444536734665
42433011,0.015247966465840875
42433014,0.01481610367248043
42433017,0.014648701231397354
42433020,0.014843079846988818
42433024,0.014721912090789272
42433027,0.014561207800697315
42433030,0.01426336928685087
42433035,0.014553500786854086
42433041,0.014319222533854817
42433043,0.015139353809255695
42433044,0.015371720927896081
42433046,0.015850256130814824
42433057,0.016104549475912274
42433058,0.01635188032879099
